chr	start	end	BS	BS.norm	boundary	TADid	TAD
III	2305000	2309999	  4.005	-0.7006387	0	31	1
III	2310000	2314999	  4.215	-0.4904573	0	31	1
III	2315000	2319999	  4.442	-0.2638438	0	31	1
III	2320000	2324999	  3.677	-1.0290643	0	31	1
III	2325000	2329999	  4.655	-0.0505561	0	31	1
III	2330000	2334999	  4.469	-0.2367240	0	31	1
III	2335000	2339999	  4.345	-0.3605390	0	31	1
III	2340000	2344999	  4.259	-0.4468265	0	31	1
III	2345000	2349999	  4.293	-0.4126557	0	31	1
III	2350000	2354999	  4.276	-0.4298139	0	31	1
III	2355000	2359999	  4.118	-0.5874012	0	31	1
III	2360000	2364999	  3.986	-0.7200560	0	31	1
III	2365000	2369999	  4.016	-0.6898149	0	31	1
III	2370000	2374999	  3.974	-0.7314429	0	31	1
III	2375000	2379999	  4.004	-0.7018897	0	31	1
III	2380000	2384999	  3.955	-0.7503952	0	31	1
III	2385000	2389999	-99.000	 0.0000000	0	31	1
III	2390000	2394999	-99.000	 0.0000000	0	31	1
III	2395000	2399999	-99.000	 0.0000000	0	31	1
III	2400000	2404999	-99.000	 0.0000000	0	31	1
III	2405000	2409999	-99.000	 0.0000000	0	31	1
III	2410000	2414999	-99.000	 0.0000000	0	31	1
III	2415000	2419999	-99.000	 0.0000000	0	31	1
III	2420000	2424999	-99.000	 0.0000000	0	31	1
III	2425000	2429999	-99.000	 0.0000000	0	31	1
III	2430000	2434999	-99.000	 0.0000000	0	31	1
III	2435000	2439999	-99.000	 0.0000000	0	31	1
III	2440000	2444999	-99.000	 0.0000000	0	31	1
III	2445000	2449999	-99.000	 0.0000000	0	31	1
