bin	chr	start	end
13989	I	2797600	2797799
13990	I	2797800	2797999
13991	I	2798000	2798199
13992	I	2798200	2798399
13993	I	2798400	2798599
13994	I	2798600	2798799
13995	I	2798800	2798999
13996	I	2799000	2799199
13997	I	2799200	2799399
13998	I	2799400	2799599
13999	I	2799600	2799799
14000	I	2799800	2799999
14001	I	2800000	2800199
14002	I	2800200	2800399
14003	I	2800400	2800599
14004	I	2800600	2800799
14005	I	2800800	2800999
14006	I	2801000	2801199
14007	I	2801200	2801399
14008	I	2801400	2801599
14009	I	2801600	2801799
14010	I	2801800	2801999
14011	I	2802000	2802199
14012	I	2802200	2802399
14013	I	2802400	2802599
14014	I	2802600	2802799
14015	I	2802800	2802999
14016	I	2803000	2803199
14017	I	2803200	2803399
14018	I	2803400	2803599
14019	I	2803600	2803799
14020	I	2803800	2803999
14021	I	2804000	2804199
14022	I	2804200	2804399
14023	I	2804400	2804599
14024	I	2804600	2804799
14025	I	2804800	2804999
14026	I	2805000	2805199
14027	I	2805200	2805399
14028	I	2805400	2805599
14029	I	2805600	2805799
14030	I	2805800	2805999
14031	I	2806000	2806199
14032	I	2806200	2806399
14033	I	2806400	2806599
14034	I	2806600	2806799
14035	I	2806800	2806999
14036	I	2807000	2807199
14037	I	2807200	2807399
14038	I	2807400	2807599
14039	I	2807600	2807799
14040	I	2807800	2807999
14041	I	2808000	2808199
14042	I	2808200	2808399
14043	I	2808400	2808599
14044	I	2808600	2808799
14045	I	2808800	2808999
14046	I	2809000	2809199
14047	I	2809200	2809399
14048	I	2809400	2809599
14049	I	2809600	2809799
14050	I	2809800	2809999
14051	I	2810000	2810199
14052	I	2810200	2810399
14053	I	2810400	2810599
14054	I	2810600	2810799
14055	I	2810800	2810999
14056	I	2811000	2811199
14057	I	2811200	2811399
14058	I	2811400	2811599
14059	I	2811600	2811799
14060	I	2811800	2811999
14061	I	2812000	2812199
14062	I	2812200	2812399
14063	I	2812400	2812599
14064	I	2812600	2812799
14065	I	2812800	2812999
14066	I	2813000	2813199
14067	I	2813200	2813399
14068	I	2813400	2813599
14069	I	2813600	2813799
14070	I	2813800	2813999
14071	I	2814000	2814199
14072	I	2814200	2814399
14073	I	2814400	2814599
14074	I	2814600	2814799
14075	I	2814800	2814999
14076	I	2815000	2815199
14077	I	2815200	2815399
14078	I	2815400	2815599
14079	I	2815600	2815799
14080	I	2815800	2815999
14081	I	2816000	2816199
14082	I	2816200	2816399
14083	I	2816400	2816599
14084	I	2816600	2816799
14085	I	2816800	2816999
14086	I	2817000	2817199
14087	I	2817200	2817399
14088	I	2817400	2817599
14089	I	2817600	2817799
14090	I	2817800	2817999
14091	I	2818000	2818199
14092	I	2818200	2818399
14093	I	2818400	2818599
14094	I	2818600	2818799
14095	I	2818800	2818999
14096	I	2819000	2819199
14097	I	2819200	2819399
14098	I	2819400	2819599
14099	I	2819600	2819799
14100	I	2819800	2819999
14101	I	2820000	2820199
14102	I	2820200	2820399
14103	I	2820400	2820599
14104	I	2820600	2820799
14105	I	2820800	2820999
14106	I	2821000	2821199
14107	I	2821200	2821399
14108	I	2821400	2821599
14109	I	2821600	2821799
14110	I	2821800	2821999
14111	I	2822000	2822199
14112	I	2822200	2822399
14113	I	2822400	2822599
14114	I	2822600	2822799
14115	I	2822800	2822999
14116	I	2823000	2823199
14117	I	2823200	2823399
14118	I	2823400	2823599
14119	I	2823600	2823799
14120	I	2823800	2823999
14121	I	2824000	2824199
14122	I	2824200	2824399
14123	I	2824400	2824599
14124	I	2824600	2824799
14125	I	2824800	2824999
14126	I	2825000	2825199
14127	I	2825200	2825399
14128	I	2825400	2825599
14129	I	2825600	2825799
14130	I	2825800	2825999
14131	I	2826000	2826199
14132	I	2826200	2826399
14133	I	2826400	2826599
14134	I	2826600	2826799
14135	I	2826800	2826999
14136	I	2827000	2827199
14137	I	2827200	2827399
14138	I	2827400	2827599
14139	I	2827600	2827799
14140	I	2827800	2827999
14141	I	2828000	2828199
14142	I	2828200	2828399
14143	I	2828400	2828599
14144	I	2828600	2828799
14145	I	2828800	2828999
14146	I	2829000	2829199
14147	I	2829200	2829399
14148	I	2829400	2829599
14149	I	2829600	2829799
14150	I	2829800	2829999
14151	I	2830000	2830199
14152	I	2830200	2830399
14153	I	2830400	2830599
14154	I	2830600	2830799
14155	I	2830800	2830999
14156	I	2831000	2831199
14157	I	2831200	2831399
14158	I	2831400	2831599
14159	I	2831600	2831799
14160	I	2831800	2831999
14161	I	2832000	2832199
14162	I	2832200	2832399
14163	I	2832400	2832599
14164	I	2832600	2832799
14165	I	2832800	2832999
14166	I	2833000	2833199
14167	I	2833200	2833399
14168	I	2833400	2833599
14169	I	2833600	2833799
14170	I	2833800	2833999
14171	I	2834000	2834199
14172	I	2834200	2834399
14173	I	2834400	2834599
14174	I	2834600	2834799
14175	I	2834800	2834999
14176	I	2835000	2835199
14177	I	2835200	2835399
14178	I	2835400	2835599
14179	I	2835600	2835799
14180	I	2835800	2835999
14181	I	2836000	2836199
14182	I	2836200	2836399
14183	I	2836400	2836599
14184	I	2836600	2836799
14185	I	2836800	2836999
14186	I	2837000	2837199
14187	I	2837200	2837399
14188	I	2837400	2837599
14189	I	2837600	2837799
14190	I	2837800	2837999
14191	I	2838000	2838199
14192	I	2838200	2838399
14193	I	2838400	2838599
14194	I	2838600	2838799
14195	I	2838800	2838999
14196	I	2839000	2839199
14197	I	2839200	2839399
14198	I	2839400	2839599
14199	I	2839600	2839799
14200	I	2839800	2839999
14201	I	2840000	2840199
14202	I	2840200	2840399
14203	I	2840400	2840599
14204	I	2840600	2840799
14205	I	2840800	2840999
14206	I	2841000	2841199
14207	I	2841200	2841399
14208	I	2841400	2841599
14209	I	2841600	2841799
14210	I	2841800	2841999
14211	I	2842000	2842199
14212	I	2842200	2842399
14213	I	2842400	2842599
14214	I	2842600	2842799
14215	I	2842800	2842999
14216	I	2843000	2843199
14217	I	2843200	2843399
14218	I	2843400	2843599
14219	I	2843600	2843799
14220	I	2843800	2843999
14221	I	2844000	2844199
14222	I	2844200	2844399
14223	I	2844400	2844599
14224	I	2844600	2844799
14225	I	2844800	2844999
14226	I	2845000	2845199
14227	I	2845200	2845399
14228	I	2845400	2845599
14229	I	2845600	2845799
14230	I	2845800	2845999
14231	I	2846000	2846199
14232	I	2846200	2846399
14233	I	2846400	2846599
14234	I	2846600	2846799
14235	I	2846800	2846999
14236	I	2847000	2847199
14237	I	2847200	2847399
14238	I	2847400	2847599
14239	I	2847600	2847799
14240	I	2847800	2847999
14241	I	2848000	2848199
14242	I	2848200	2848399
14243	I	2848400	2848599
14244	I	2848600	2848799
14245	I	2848800	2848999
14246	I	2849000	2849199
14247	I	2849200	2849399
14248	I	2849400	2849599
14249	I	2849600	2849799
14250	I	2849800	2849999
14251	I	2850000	2850199
14252	I	2850200	2850399
14253	I	2850400	2850599
14254	I	2850600	2850799
14255	I	2850800	2850999
14256	I	2851000	2851199
14257	I	2851200	2851399
14258	I	2851400	2851599
14259	I	2851600	2851799
14260	I	2851800	2851999
14261	I	2852000	2852199
14262	I	2852200	2852399
14263	I	2852400	2852599
14264	I	2852600	2852799
14265	I	2852800	2852999
14266	I	2853000	2853199
14267	I	2853200	2853399
14268	I	2853400	2853599
14269	I	2853600	2853799
14270	I	2853800	2853999
14271	I	2854000	2854199
14272	I	2854200	2854399
14273	I	2854400	2854599
14274	I	2854600	2854799
14275	I	2854800	2854999
14276	I	2855000	2855199
14277	I	2855200	2855399
14278	I	2855400	2855599
14279	I	2855600	2855799
14280	I	2855800	2855999
14281	I	2856000	2856199
14282	I	2856200	2856399
14283	I	2856400	2856599
14284	I	2856600	2856799
14285	I	2856800	2856999
14286	I	2857000	2857199
14287	I	2857200	2857399
14288	I	2857400	2857599
14289	I	2857600	2857799
14290	I	2857800	2857999
14291	I	2858000	2858199
14292	I	2858200	2858399
14293	I	2858400	2858599
14294	I	2858600	2858799
14295	I	2858800	2858999
14296	I	2859000	2859199
14297	I	2859200	2859399
14298	I	2859400	2859599
14299	I	2859600	2859799
14300	I	2859800	2859999
14301	I	2860000	2860199
14302	I	2860200	2860399
14303	I	2860400	2860599
14304	I	2860600	2860799
14305	I	2860800	2860999
14306	I	2861000	2861199
14307	I	2861200	2861399
14308	I	2861400	2861599
14309	I	2861600	2861799
14310	I	2861800	2861999
14311	I	2862000	2862199
14312	I	2862200	2862399
14313	I	2862400	2862599
14314	I	2862600	2862799
14315	I	2862800	2862999
14316	I	2863000	2863199
14317	I	2863200	2863399
14318	I	2863400	2863599
14319	I	2863600	2863799
14320	I	2863800	2863999
14321	I	2864000	2864199
14322	I	2864200	2864399
14323	I	2864400	2864599
14324	I	2864600	2864799
14325	I	2864800	2864999
14326	I	2865000	2865199
14327	I	2865200	2865399
14328	I	2865400	2865599
14329	I	2865600	2865799
14330	I	2865800	2865999
14331	I	2866000	2866199
14332	I	2866200	2866399
14333	I	2866400	2866599
14334	I	2866600	2866799
14335	I	2866800	2866999
14336	I	2867000	2867199
14337	I	2867200	2867399
14338	I	2867400	2867599
14339	I	2867600	2867799
14340	I	2867800	2867999
14341	I	2868000	2868199
14342	I	2868200	2868399
14343	I	2868400	2868599
14344	I	2868600	2868799
14345	I	2868800	2868999
14346	I	2869000	2869199
14347	I	2869200	2869399
14348	I	2869400	2869599
14349	I	2869600	2869799
14350	I	2869800	2869999
14351	I	2870000	2870199
14352	I	2870200	2870399
14353	I	2870400	2870599
14354	I	2870600	2870799
14355	I	2870800	2870999
14356	I	2871000	2871199
14357	I	2871200	2871399
14358	I	2871400	2871599
14359	I	2871600	2871799
14360	I	2871800	2871999
14361	I	2872000	2872199
14362	I	2872200	2872399
14363	I	2872400	2872599
14364	I	2872600	2872799
14365	I	2872800	2872999
14366	I	2873000	2873199
14367	I	2873200	2873399
14368	I	2873400	2873599
14369	I	2873600	2873799
14370	I	2873800	2873999
14371	I	2874000	2874199
14372	I	2874200	2874399
14373	I	2874400	2874599
14374	I	2874600	2874799
14375	I	2874800	2874999
14376	I	2875000	2875199
14377	I	2875200	2875399
14378	I	2875400	2875599
14379	I	2875600	2875799
14380	I	2875800	2875999
14381	I	2876000	2876199
14382	I	2876200	2876399
14383	I	2876400	2876599
14384	I	2876600	2876799
14385	I	2876800	2876999
14386	I	2877000	2877199
14387	I	2877200	2877399
14388	I	2877400	2877599
14389	I	2877600	2877799
14390	I	2877800	2877999
14391	I	2878000	2878199
14392	I	2878200	2878399
14393	I	2878400	2878599
14394	I	2878600	2878799
14395	I	2878800	2878999
14396	I	2879000	2879199
14397	I	2879200	2879399
14398	I	2879400	2879599
14399	I	2879600	2879799
14400	I	2879800	2879999
14401	I	2880000	2880199
14402	I	2880200	2880399
14403	I	2880400	2880599
14404	I	2880600	2880799
14405	I	2880800	2880999
14406	I	2881000	2881199
14407	I	2881200	2881399
14408	I	2881400	2881599
14409	I	2881600	2881799
14410	I	2881800	2881999
14411	I	2882000	2882199
14412	I	2882200	2882399
14413	I	2882400	2882599
14414	I	2882600	2882799
14415	I	2882800	2882999
14416	I	2883000	2883199
14417	I	2883200	2883399
14418	I	2883400	2883599
14419	I	2883600	2883799
14420	I	2883800	2883999
14421	I	2884000	2884199
14422	I	2884200	2884399
14423	I	2884400	2884599
14424	I	2884600	2884799
14425	I	2884800	2884999
14426	I	2885000	2885199
14427	I	2885200	2885399
14428	I	2885400	2885599
14429	I	2885600	2885799
14430	I	2885800	2885999
14431	I	2886000	2886199
14432	I	2886200	2886399
14433	I	2886400	2886599
14434	I	2886600	2886799
14435	I	2886800	2886999
14436	I	2887000	2887199
14437	I	2887200	2887399
14438	I	2887400	2887599
14439	I	2887600	2887799
14440	I	2887800	2887999
14441	I	2888000	2888199
14442	I	2888200	2888399
14443	I	2888400	2888599
14444	I	2888600	2888799
14445	I	2888800	2888999
14446	I	2889000	2889199
14447	I	2889200	2889399
14448	I	2889400	2889599
14449	I	2889600	2889799
14450	I	2889800	2889999
14451	I	2890000	2890199
14452	I	2890200	2890399
14453	I	2890400	2890599
14454	I	2890600	2890799
14455	I	2890800	2890999
14456	I	2891000	2891199
14457	I	2891200	2891399
14458	I	2891400	2891599
14459	I	2891600	2891799
14460	I	2891800	2891999
14461	I	2892000	2892199
14462	I	2892200	2892399
14463	I	2892400	2892599
14464	I	2892600	2892799
14465	I	2892800	2892999
14466	I	2893000	2893199
14467	I	2893200	2893399
14468	I	2893400	2893599
14469	I	2893600	2893799
14470	I	2893800	2893999
14471	I	2894000	2894199
14472	I	2894200	2894399
14473	I	2894400	2894599
14474	I	2894600	2894799
14475	I	2894800	2894999
14476	I	2895000	2895199
14477	I	2895200	2895399
14478	I	2895400	2895599
14479	I	2895600	2895799
14480	I	2895800	2895999
14481	I	2896000	2896199
14482	I	2896200	2896399
14483	I	2896400	2896599
14484	I	2896600	2896799
14485	I	2896800	2896999
14486	I	2897000	2897199
14487	I	2897200	2897399
14488	I	2897400	2897599
14489	I	2897600	2897799
14490	I	2897800	2897999
14491	I	2898000	2898199
14492	I	2898200	2898399
14493	I	2898400	2898599
14494	I	2898600	2898799
14495	I	2898800	2898999
14496	I	2899000	2899199
14497	I	2899200	2899399
14498	I	2899400	2899599
14499	I	2899600	2899799
14500	I	2899800	2899999
14501	I	2900000	2900199
14502	I	2900200	2900399
14503	I	2900400	2900599
14504	I	2900600	2900799
14505	I	2900800	2900999
14506	I	2901000	2901199
14507	I	2901200	2901399
14508	I	2901400	2901599
14509	I	2901600	2901799
14510	I	2901800	2901999
14511	I	2902000	2902199
14512	I	2902200	2902399
14513	I	2902400	2902599
14514	I	2902600	2902799
14515	I	2902800	2902999
14516	I	2903000	2903199
14517	I	2903200	2903399
14518	I	2903400	2903599
14519	I	2903600	2903799
14520	I	2903800	2903999
14521	I	2904000	2904199
14522	I	2904200	2904399
14523	I	2904400	2904599
14524	I	2904600	2904799
14525	I	2904800	2904999
14526	I	2905000	2905199
14527	I	2905200	2905399
14528	I	2905400	2905599
14529	I	2905600	2905799
14530	I	2905800	2905999
14531	I	2906000	2906199
14532	I	2906200	2906399
14533	I	2906400	2906599
14534	I	2906600	2906799
14535	I	2906800	2906999
14536	I	2907000	2907199
14537	I	2907200	2907399
14538	I	2907400	2907599
14539	I	2907600	2907799
14540	I	2907800	2907999
14541	I	2908000	2908199
14542	I	2908200	2908399
14543	I	2908400	2908599
14544	I	2908600	2908799
14545	I	2908800	2908999
14546	I	2909000	2909199
14547	I	2909200	2909399
14548	I	2909400	2909599
14549	I	2909600	2909799
14550	I	2909800	2909999
14551	I	2910000	2910199
14552	I	2910200	2910399
14553	I	2910400	2910599
14554	I	2910600	2910799
14555	I	2910800	2910999
14556	I	2911000	2911199
14557	I	2911200	2911399
14558	I	2911400	2911599
14559	I	2911600	2911799
14560	I	2911800	2911999
14561	I	2912000	2912199
14562	I	2912200	2912399
14563	I	2912400	2912599
14564	I	2912600	2912799
14565	I	2912800	2912999
14566	I	2913000	2913199
14567	I	2913200	2913399
14568	I	2913400	2913599
14569	I	2913600	2913799
14570	I	2913800	2913999
14571	I	2914000	2914199
14572	I	2914200	2914399
14573	I	2914400	2914599
14574	I	2914600	2914799
14575	I	2914800	2914999
14576	I	2915000	2915199
14577	I	2915200	2915399
14578	I	2915400	2915599
14579	I	2915600	2915799
14580	I	2915800	2915999
14581	I	2916000	2916199
14582	I	2916200	2916399
14583	I	2916400	2916599
14584	I	2916600	2916799
14585	I	2916800	2916999
14586	I	2917000	2917199
14587	I	2917200	2917399
14588	I	2917400	2917599
14589	I	2917600	2917799
14590	I	2917800	2917999
14591	I	2918000	2918199
14592	I	2918200	2918399
14593	I	2918400	2918599
14594	I	2918600	2918799
14595	I	2918800	2918999
14596	I	2919000	2919199
14597	I	2919200	2919399
14598	I	2919400	2919599
14599	I	2919600	2919799
14600	I	2919800	2919999
14601	I	2920000	2920199
14602	I	2920200	2920399
14603	I	2920400	2920599
14604	I	2920600	2920799
14605	I	2920800	2920999
14606	I	2921000	2921199
14607	I	2921200	2921399
14608	I	2921400	2921599
14609	I	2921600	2921799
14610	I	2921800	2921999
14611	I	2922000	2922199
14612	I	2922200	2922399
14613	I	2922400	2922599
14614	I	2922600	2922799
14615	I	2922800	2922999
14616	I	2923000	2923199
14617	I	2923200	2923399
14618	I	2923400	2923599
14619	I	2923600	2923799
14620	I	2923800	2923999
14621	I	2924000	2924199
14622	I	2924200	2924399
14623	I	2924400	2924599
14624	I	2924600	2924799
14625	I	2924800	2924999
14626	I	2925000	2925199
14627	I	2925200	2925399
14628	I	2925400	2925599
14629	I	2925600	2925799
14630	I	2925800	2925999
14631	I	2926000	2926199
14632	I	2926200	2926399
14633	I	2926400	2926599
14634	I	2926600	2926799
14635	I	2926800	2926999
14636	I	2927000	2927199
14637	I	2927200	2927399
14638	I	2927400	2927599
14639	I	2927600	2927799
14640	I	2927800	2927999
14641	I	2928000	2928199
14642	I	2928200	2928399
14643	I	2928400	2928599
14644	I	2928600	2928799
14645	I	2928800	2928999
14646	I	2929000	2929199
14647	I	2929200	2929399
14648	I	2929400	2929599
14649	I	2929600	2929799
14650	I	2929800	2929999
14651	I	2930000	2930199
14652	I	2930200	2930399
14653	I	2930400	2930599
14654	I	2930600	2930799
14655	I	2930800	2930999
14656	I	2931000	2931199
14657	I	2931200	2931399
14658	I	2931400	2931599
14659	I	2931600	2931799
14660	I	2931800	2931999
14661	I	2932000	2932199
14662	I	2932200	2932399
14663	I	2932400	2932599
14664	I	2932600	2932799
14665	I	2932800	2932999
14666	I	2933000	2933199
14667	I	2933200	2933399
14668	I	2933400	2933599
14669	I	2933600	2933799
14670	I	2933800	2933999
14671	I	2934000	2934199
14672	I	2934200	2934399
14673	I	2934400	2934599
14674	I	2934600	2934799
14675	I	2934800	2934999
14676	I	2935000	2935199
14677	I	2935200	2935399
14678	I	2935400	2935599
14679	I	2935600	2935799
14680	I	2935800	2935999
14681	I	2936000	2936199
14682	I	2936200	2936399
14683	I	2936400	2936599
14684	I	2936600	2936799
14685	I	2936800	2936999
14686	I	2937000	2937199
14687	I	2937200	2937399
14688	I	2937400	2937599
14689	I	2937600	2937799
14690	I	2937800	2937999
14691	I	2938000	2938199
14692	I	2938200	2938399
14693	I	2938400	2938599
14694	I	2938600	2938799
14695	I	2938800	2938999
14696	I	2939000	2939199
14697	I	2939200	2939399
14698	I	2939400	2939599
14699	I	2939600	2939799
14700	I	2939800	2939999
14701	I	2940000	2940199
14702	I	2940200	2940399
14703	I	2940400	2940599
14704	I	2940600	2940799
14705	I	2940800	2940999
14706	I	2941000	2941199
14707	I	2941200	2941399
14708	I	2941400	2941599
14709	I	2941600	2941799
14710	I	2941800	2941999
14711	I	2942000	2942199
14712	I	2942200	2942399
